scenario,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33
581,18.563400953847523,18.563400953847523,73.0637678846411,0.0,8.55216228923406,118.83361901311143,292.2550715385644,292.2550715385644,35.634009538475254,118.83361901311143,18.563400953847523,54.16369449848237,54.16369449848237,18.563400953847523,54.16369449848237,54.16369449848237,73.0637678846411,73.0637678846411,151.0288305231208,151.0288305231208,8.55216228923406,8.55216228923406,8.55216228923406,8.55216228923406,118.83361901311143,35.634009538475254,35.634009538475254,35.634009538475254,35.634009538475254,35.634009538475254,118.83361901311143,274.57855007699504,197.0
582,18.641022177109456,18.641022177109456,74.51916582080231,0.0,8.738453225062695,120.78773330873058,298.07666328320926,298.07666328320926,36.41022177109457,120.78773330873058,18.641022177109456,55.34353709206374,55.34353709206374,18.641022177109456,55.34353709206374,55.34353709206374,74.51916582080231,74.51916582080231,153.51270966750263,153.51270966750263,8.738453225062695,8.738453225062695,8.738453225062695,8.738453225062695,120.78773330873058,36.41022177109457,36.41022177109457,36.41022177109457,36.41022177109457,36.41022177109457,120.78773330873058,278.6536642982465,153.51270966750263
583,18.478032211777197,18.478032211777197,71.46310397082243,0.0,8.34727730826527,116.68446093149092,285.8524158832897,285.8524158832897,34.78032211777196,116.68446093149092,18.478032211777197,52.86608961901338,52.86608961901338,18.478032211777197,52.86608961901338,52.86608961901338,71.46310397082243,71.46310397082243,148.29703077687026,148.29703077687026,8.34727730826527,8.34727730826527,8.34727730826527,8.34727730826527,116.68446093149092,34.78032211777196,34.78032211777196,34.78032211777196,34.78032211777196,50.0,149.2926207941645,270.0966911183028,197.0
584,18.685809117579122,18.685809117579122,75.35892095460852,0.0,8.84594188218989,121.91524453505437,301.4356838184341,301.4356838184341,36.858091175791216,121.91524453505437,18.685809117579122,56.02429858720264,56.02429858720264,18.685809117579122,56.02429858720264,56.02429858720264,75.35892095460852,75.35892095460852,154.94589176253186,154.94589176253186,8.84594188218989,8.84594188218989,8.84594188218989,8.84594188218989,121.91524453505437,36.858091175791216,36.858091175791216,36.858091175791216,36.858091175791216,50.0,150.0717841909217,281.00497867290386,197.0
585,18.7595234388287,18.7595234388287,76.74106447803811,0.0,9.022856253188879,123.7710025725125,306.96425791215245,306.96425791215245,37.595234388287,123.7710025725125,18.7595234388287,57.144756270196226,57.144756270196226,18.7595234388287,57.144756270196226,57.144756270196226,76.74106447803811,76.74106447803811,157.30475004251838,157.30475004251838,9.022856253188879,9.022856253188879,9.022856253188879,9.022856253188879,123.7710025725125,37.595234388287,37.595234388287,37.595234388287,37.595234388287,37.595234388287,123.7710025725125,284.87498053850675,197.0
586,18.76079526876259,18.76079526876259,76.76491128929854,0.0,9.025908645030212,123.80302089109816,307.05964515719415,307.05964515719415,37.60795268762588,123.80302089109816,18.76079526876259,57.16408808519134,57.16408808519134,18.76079526876259,57.16408808519134,57.16408808519134,76.76491128929854,76.76491128929854,157.34544860040285,157.34544860040285,9.025908645030212,9.025908645030212,9.025908645030212,9.025908645030212,123.80302089109816,37.60795268762588,37.60795268762588,37.60795268762588,37.60795268762588,50.0,150.3529822578597,284.9417516100359,157.34544860040285
587,18.685809117579122,18.685809117579122,75.35892095460852,0.0,8.84594188218989,121.91524453505437,301.4356838184341,301.4356838184341,36.858091175791216,121.91524453505437,18.685809117579122,56.02429858720264,56.02429858720264,18.685809117579122,56.02429858720264,56.02429858720264,75.35892095460852,75.35892095460852,154.94589176253186,154.94589176253186,8.84594188218989,8.84594188218989,8.84594188218989,8.84594188218989,121.91524453505437,36.858091175791216,36.858091175791216,36.858091175791216,36.858091175791216,50.0,150.0717841909217,281.00497867290386,197.0
588,18.7595234388287,18.7595234388287,76.74106447803811,0.0,9.022856253188879,123.7710025725125,306.96425791215245,306.96425791215245,37.595234388287,123.7710025725125,18.7595234388287,57.144756270196226,57.144756270196226,18.7595234388287,57.144756270196226,57.144756270196226,76.74106447803811,76.74106447803811,157.30475004251838,157.30475004251838,9.022856253188879,9.022856253188879,9.022856253188879,9.022856253188879,123.7710025725125,37.595234388287,37.595234388287,37.595234388287,37.595234388287,37.595234388287,123.7710025725125,284.87498053850675,197.0
589,18.884625069222903,18.884625069222903,79.08672004792942,0.0,9.323100166134966,126.92043611768655,316.3468801917177,316.3468801917177,38.84625069222902,126.92043611768655,18.884625069222903,59.04630105218811,59.04630105218811,18.884625069222903,59.04630105218811,59.04630105218811,79.08672004792942,79.08672004792942,161.30800221513286,161.30800221513286,9.323100166134966,9.323100166134966,9.323100166134966,9.323100166134966,126.92043611768655,38.84625069222902,38.84625069222902,38.84625069222902,38.84625069222902,50.0,150.8173440095859,307.33690889777597,161.30800221513286
590,18.912965626016152,18.912965626016152,79.61810548780284,0.0,9.39111750243876,127.63390963495658,318.47242195121135,318.47242195121135,39.12965626016151,127.63390963495658,18.912965626016152,59.47707751544549,59.47707751544549,18.912965626016152,59.47707751544549,59.47707751544549,79.61810548780284,79.61810548780284,162.21490003251682,162.21490003251682,9.39111750243876,9.39111750243876,9.39111750243876,9.39111750243876,127.63390963495658,39.12965626016151,39.12965626016151,39.12965626016151,39.12965626016151,50.0,150.92362109756056,292.9306953658479,162.21490003251682
591,18.97064406451753,18.97064406451753,80.69957620970371,0.0,9.529545754842074,129.08596432422885,322.79830483881483,322.79830483881483,39.70644064517531,129.08596432422885,18.97064406451753,60.353789780666474,60.353789780666474,18.97064406451753,60.353789780666474,60.353789780666474,80.69957620970371,80.69957620970371,164.060610064561,164.060610064561,9.529545754842074,9.529545754842074,9.529545754842074,9.529545754842074,129.08596432422885,39.70644064517531,39.70644064517531,39.70644064517531,39.70644064517531,39.70644064517531,129.08596432422885,295.9588133871704,164.060610064561
592,18.670150945542908,18.670150945542908,75.06533022892953,0.0,8.80836226930298,121.52105005404272,300.2613209157181,300.2613209157181,36.70150945542909,121.52105005404272,18.670150945542908,76.0,76.0,18.670150945542908,76.0,76.0,75.06533022892953,75.06533022892953,154.44483025737307,154.44483025737307,12.0,12.0,12.0,12.0,121.52105005404272,36.70150945542909,36.70150945542909,36.70150945542909,36.70150945542909,50.0,150.0130660457859,280.1829246410027,197.0
593,19.162565925424325,19.162565925424325,84.29811110170607,0.0,9.990158221018376,133.91759717255735,337.1924444068243,337.1924444068243,41.625659254243246,133.91759717255735,19.162565925424325,63.271002066449725,63.271002066449725,19.162565925424325,63.271002066449725,63.271002066449725,84.29811110170607,84.29811110170607,170.20210961357836,170.20210961357836,9.990158221018376,9.990158221018376,9.990158221018376,9.990158221018376,133.91759717255735,41.625659254243246,41.625659254243246,41.625659254243246,41.625659254243246,41.625659254243246,133.91759717255735,306.034711084777,170.20210961357836
594,19.06212767802686,19.06212767802686,82.41489396300366,0.0,9.74910642726447,131.38906429432626,329.65957585201465,329.65957585201465,40.62127678026863,131.38906429432626,19.06212767802686,61.744340706008316,61.744340706008316,19.06212767802686,61.744340706008316,61.744340706008316,82.41489396300366,82.41489396300366,166.9880856968596,166.9880856968596,9.74910642726447,9.74910642726447,9.74910642726447,9.74910642726447,131.38906429432626,40.62127678026863,40.62127678026863,40.62127678026863,40.62127678026863,50.0,151.48297879260073,300.7617030964103,197.0
595,19.06212767802686,19.06212767802686,82.41489396300366,0.0,9.74910642726447,131.38906429432626,329.65957585201465,329.65957585201465,40.62127678026863,131.38906429432626,19.06212767802686,61.744340706008316,61.744340706008316,19.06212767802686,61.744340706008316,61.744340706008316,82.41489396300366,82.41489396300366,166.9880856968596,166.9880856968596,9.74910642726447,9.74910642726447,9.74910642726447,9.74910642726447,131.38906429432626,40.62127678026863,40.62127678026863,40.62127678026863,40.62127678026863,50.0,151.48297879260073,300.7617030964103,197.0
596,19.113269868739206,19.113269868739206,83.37381003886009,0.0,9.87184768497409,132.67656894550947,333.49524015544034,333.49524015544034,41.13269868739205,132.67656894550947,19.113269868739206,62.5217020048359,62.5217020048359,19.113269868739206,62.5217020048359,62.5217020048359,83.37381003886009,83.37381003886009,168.62463579965456,168.62463579965456,9.87184768497409,9.87184768497409,9.87184768497409,9.87184768497409,132.67656894550947,41.13269868739205,41.13269868739205,41.13269868739205,41.13269868739205,50.0,151.67476200777202,303.44666810880824,169.95473099654575
597,20.0,20.0,81.68131829841853,0.0,9.069010927746964,132.10164787302315,338.9377276613951,338.9377276613951,42.36721595767439,132.10164787302315,20.0,61.95567736212087,61.95567736212087,20.0,61.95567736212087,61.95567736212087,84.73443191534878,84.73443191534878,167.38479791577663,167.38479791577663,12.0,12.0,12.0,12.0,132.10164787302315,42.36721595767439,42.36721595767439,42.36721595767439,42.36721595767439,42.36721595767439,132.10164787302315,298.09706851218584,167.38479791577663
598,17.846748045019773,17.846748045019773,94.07855712380437,0.0,12.0,100.79188203337276,238.5061033764829,238.5061033764829,50.0,100.79188203337276,17.846748045019773,76.0,76.0,17.846748045019773,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,100.79188203337276,50.0,50.0,50.0,50.0,50.0,146.92530516882414,350.0,197.0
599,17.04522504259181,17.04522504259181,44.597969548596446,0.0,12.0,154.26130626064796,178.39187819438578,178.39187819438578,50.0,155.0,20.0,76.0,76.0,17.04522504259181,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,350.0,197.0
600,19.127741709990204,19.127741709990204,83.6451570623163,0.0,9.906580103976486,133.04089754900335,334.5806282492652,334.5806282492652,41.277417099902024,133.04089754900335,19.127741709990204,62.74167399185107,62.74167399185107,19.127741709990204,62.74167399185107,62.74167399185107,83.6451570623163,83.6451570623163,169.08773471968647,169.08773471968647,12.0,12.0,12.0,12.0,133.04089754900335,41.277417099902024,41.277417099902024,41.277417099902024,41.277417099902024,41.277417099902024,133.04089754900335,304.20643977448566,169.08773471968647
601,19.0,19.5,94.0,0.0,8.5,149.0,385.0,385.0,47.0,148.0,18.5,73.0,74.0,18.5,73.0,74.0,99.5,98.5,191.0,192.0,10.5,11.0,12.0,11.0,151.0,49.0,50.0,50.0,50.0,50.0,137.5,193.0,70.0
602,19.450282800670934,20.0,69.76555403690142,0.0,6.722714886440976,124.76555403690142,298.30231812412296,295.55373212747764,36.25707001677337,113.77121005032012,19.450282800670934,63.90622161476057,63.90622161476057,19.450282800670934,63.90622161476057,63.90622161476057,86.25707001677337,86.25707001677337,171.16329163153395,168.9644228342177,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,322.51414003354677,192.05254520603842
603,19.539269885332278,19.539269885332278,84.33517610129746,0.0,8.77488919732595,133.8064147252848,335.497783946519,335.497783946519,41.70685793598101,133.8064147252848,19.539269885332278,64.02101701863924,64.02101701863924,19.539269885332278,64.02101701863924,64.02101701863924,84.33517610129746,84.33517610129746,171.1991135786076,171.1991135786076,8.77488919732595,8.77488919732595,8.77488919732595,8.77488919732595,133.8064147252848,41.70685793598101,41.70685793598101,41.70685793598101,41.70685793598101,41.70685793598101,133.8064147252848,313.1415908265823,171.1991135786076
604,19.122340344102092,19.122340344102092,83.54388145191422,0.0,9.893616825845017,132.90491816277014,334.17552580765687,334.17552580765687,41.223403441020906,132.90491816277014,19.122340344102092,62.65957323035178,62.65957323035178,19.122340344102092,62.65957323035178,62.65957323035178,83.54388145191422,83.54388145191422,168.9148910112669,168.9148910112669,9.893616825845017,9.893616825845017,9.893616825845017,9.893616825845017,132.90491816277014,41.223403441020906,41.223403441020906,41.223403441020906,41.223403441020906,50.0,151.70877629038284,303.9228680653598,170.45079540908824
605,19.124181040390678,19.124181040390678,83.57839450732519,0.0,9.898034496937624,132.95125769183528,334.31357802930074,334.31357802930074,41.24181040390677,132.95125769183528,19.124181040390678,62.687551813938285,62.687551813938285,19.124181040390678,62.687551813938285,62.687551813938285,83.57839450732519,83.57839450732519,168.97379329250165,168.97379329250165,9.898034496937624,9.898034496937624,9.898034496937624,9.898034496937624,132.95125769183528,41.24181040390677,41.24181040390677,41.24181040390677,41.24181040390677,41.24181040390677,132.95125769183528,304.01950462051053,197.0
606,19.169750300979487,19.169750300979487,84.43281814336538,0.0,10.007400722350768,134.09846382715858,337.7312725734615,337.7312725734615,41.697503009794865,134.09846382715858,19.169750300979487,63.3802045748882,63.3802045748882,19.169750300979487,63.3802045748882,63.3802045748882,84.43281814336538,84.43281814336538,170.4320096313436,170.4320096313436,10.007400722350768,10.007400722350768,10.007400722350768,10.007400722350768,134.09846382715858,41.697503009794865,41.697503009794865,41.697503009794865,41.697503009794865,41.697503009794865,134.09846382715858,306.41189080142306,171.46982175511923
607,16.0,16.0,25.0,0.0,12.0,154.0,400.0,400.0,50.0,155.0,20.0,76.0,76.0,16.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,350.0,197.0
608,19.5,19.5,98.0,0.0,10.0,150.0,380.0,390.0,45.0,150.0,19.5,72.0,72.0,19.5,72.0,72.0,99.0,99.0,190.0,190.0,11.0,11.0,11.0,11.0,152.0,48.0,48.0,48.0,48.0,48.0,152.0,340.0,193.0
609,19.05661797600348,19.05661797600348,82.31158705006523,0.0,9.73588314240835,131.2503575458876,329.2463482002609,329.2463482002609,40.566179760034785,131.2503575458876,19.05661797600348,61.660593235252875,61.660593235252875,19.05661797600348,61.660593235252875,61.660593235252875,82.31158705006523,82.31158705006523,166.8117752321113,166.8117752321113,9.73588314240835,9.73588314240835,9.73588314240835,9.73588314240835,131.2503575458876,40.566179760034785,40.566179760034785,40.566179760034785,40.566179760034785,40.566179760034785,131.2503575458876,300.4724437401826,197.0
610,19.057585202257297,19.057585202257297,82.32972254232433,0.0,9.738204485417514,131.27470746682746,329.31889016929733,329.31889016929733,40.575852022572974,131.27470746682746,19.057585202257297,61.675295074310924,61.675295074310924,19.057585202257297,61.675295074310924,61.675295074310924,82.32972254232433,82.32972254232433,166.8427264722335,166.8427264722335,9.738204485417514,9.738204485417514,9.738204485417514,9.738204485417514,131.27470746682746,40.575852022572974,40.575852022572974,40.575852022572974,40.575852022572974,50.0,151.46594450846487,300.5232231185081,166.8427264722335
